"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Code Style Rules","Correctness Rules","Design Rules","Design Pattern","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Security Code Guideline Rules","Security Rules","Vulnerability Rules"
"L4890","logger","org.deeplearning4j.parallelism.ParallelWrapper.logger;LLogger;","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","35","5","35","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4893","model","org.deeplearning4j.parallelism.ParallelWrapper.model;Lorg/deeplearning4j/nn/api/Model;","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","36","5","36","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4897","workers","org.deeplearning4j.parallelism.ParallelWrapper.workers;I","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","37","5","37","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4898","prefetchSize","org.deeplearning4j.parallelism.ParallelWrapper.prefetchSize;I","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","38","5","38","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4899","averagingFrequency","org.deeplearning4j.parallelism.ParallelWrapper.averagingFrequency;I","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","39","5","39","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4900","zoo","org.deeplearning4j.parallelism.ParallelWrapper.zoo;[Lorg/deeplearning4j/parallelism/ParallelWrapper$Trainer;","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","40","5","40","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4905","iterationsCounter","org.deeplearning4j.parallelism.ParallelWrapper.iterationsCounter;Ljava/util/concurrent/atomic/AtomicLong;","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","41","5","41","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4906","reportScore","org.deeplearning4j.parallelism.ParallelWrapper.reportScore;Z","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","42","5","42","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4907","averageUpdaters","org.deeplearning4j.parallelism.ParallelWrapper.averageUpdaters;Z","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","43","5","43","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4908","legacyAveraging","org.deeplearning4j.parallelism.ParallelWrapper.legacyAveraging;Z","L4885","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\main\java\org\deeplearning4j\parallelism\ParallelWrapper.java","44","5","44","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
